id,upstreamId,queryId,schedulingThreadId,schedulingTime(us),executionThreadId,startTime(us),stopTime(us),pipeline
464574230971929,464574228930665,2,1,5423713,161,5423722,5424731,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574232019578,464574230971929,2,1,5424761,161,5424774,5427258,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574234538961,464574232019578,2,1,5427280,161,5427293,5430911,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574238188061,464574234538961,2,1,5430929,161,5430949,5433519,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574240793789,464574238188061,2,1,5433535,161,5433554,5435378,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574242655479,464574240793789,2,1,5435397,161,5435415,5442290,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574249583163,464574242655479,2,1,5442324,161,5442334,5445834,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574253110637,464574249583163,2,1,5445852,161,5445883,5450587,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574257892058,464574253110637,2,1,5450633,161,5450652,5452507,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574259785014,464574257892058,2,1,5452526,161,5452545,5456918,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574264200458,464574259785014,2,1,5456941,161,5456954,5462997,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574270276682,464574264200458,2,1,5463018,161,5463033,5463778,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574271051942,464574270276682,2,1,5463793,161,5463804,5466374,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574273646997,464574271051942,2,1,5466388,161,5466399,5471572,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574278869568,464574273646997,2,1,5471611,161,5471628,5476284,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574283596432,464574278869568,2,1,5476337,161,5476362,5481126,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574288426897,464574283596432,2,1,5481168,161,5481196,5486871,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574294161450,464574288426897,2,1,5486902,161,5486933,5487546,ReducePipeline(AggregationReduceOperator,PreSortOperator)
464574294847290,464574294161450,2,1,5487588,161,5487626,5488254,ReducePipeline(MergeSortOperator,ProjectOperator,ProduceResultOperator)
464572266847282,-1,2,1,3459588,163,3459668,3460337,StreamingPipeline(NodeIndexSeekOperator)
464572267617953,464572266847282,2,1,3460359,163,3460378,3462050,StreamingPipeline(ExpandAllOperator,FilterOperator)
464572269342060,464572267617953,2,1,3462083,163,3462122,3484932,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464572292222264,464572269342060,2,1,3484963,163,3485002,3503593,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464572310888262,464572292222264,2,1,3503629,163,3503658,3520161,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464572327447738,464572310888262,2,1,3520189,163,3520213,3541299,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464572348585157,464572327447738,2,1,3541326,163,3541348,3565094,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464572372383858,464572348585157,2,1,3565125,163,3565157,3593680,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464572401066113,464572372383858,2,1,3593807,163,3593838,3608330,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464572415628679,464572401066113,2,1,3608370,163,3608434,3624041,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464572431381437,464572415628679,2,1,3624122,163,3624166,3634295,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464572441600865,464572431381437,2,1,3634342,163,3634389,3647265,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464572454563571,464572441600865,2,1,3647305,163,3647407,3661954,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464572469259497,464572454563571,2,1,3662001,163,3662102,3677821,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464572485136935,464572469259497,2,1,3677878,163,3677911,3685855,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464572493160941,464572485136935,2,1,3685902,163,3685924,3697764,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464572505062462,464572493160941,2,1,3697803,163,3697832,3724331,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464572531665933,464572505062462,2,1,3724407,163,3724452,3748845,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464572556131961,464572531665933,2,1,3748873,163,3748895,3772009,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464572579314153,464572556131961,2,1,3772055,163,3772083,3800786,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464572608073504,464572579314153,2,1,3800815,163,3800840,3818889,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464572626180563,464572608073504,2,1,3818922,163,3818946,3840008,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464572647292443,464572626180563,2,1,3840033,163,3840066,3859609,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464572666905485,464572647292443,2,1,3859647,163,3859752,3874694,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464572681979280,464572666905485,2,1,3874720,163,3874754,3884381,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464572691669275,464572681979280,2,1,3884410,163,3884472,3890594,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464572697880907,464572691669275,2,1,3890622,163,3890706,3899239,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464572706527134,464572697880907,2,1,3899268,163,3899280,3906921,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464572714205429,464572706527134,2,1,3906946,163,3906992,3912849,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464572720132999,464572714205429,2,1,3912874,163,3912918,3923783,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464572731070813,464572720132999,2,1,3923812,163,3923831,3931970,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464572739258681,464572731070813,2,1,3932000,163,3932026,3938729,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464572746020686,464572739258681,2,1,3938762,163,3938801,3947096,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
